Filename,ExecutionTime,K,MaxIters,Resolution,Pixels
00000238_(3).jpg,8.9299,16,10,1024x884,905216
00000238_(4).jpg,7.8710,16,10,1024x768,786432
00000238_(5).jpg,16.2443,16,10,1600x1000,1600000
00000238_(6).jpg,6.9024,16,10,1023x683,698709
00000239.jpg,6.2953,16,10,800x800,640000
00000239_(2).jpg,17.0191,16,10,1600x1066,1705600
00000239_(3).jpg,17.7572,16,10,1599x1087,1738113
00000239_(4).jpg,4.6755,16,10,600x800,480000
00000239_(5).jpg,7.5601,16,10,1024x679,695296
00000239_(6).jpg,6.5569,16,10,1024x682,698368
00000240.jpg,7.3038,16,10,1024x683,699392
00000240_(2).jpg,7.5253,16,10,1024x733,750592
00000240_(3).jpg,16.9658,16,10,1600x1066,1705600
00000240_(4).jpg,7.1048,16,10,1023x683,698709
00000240_(5).jpg,13.9902,16,10,1600x902,1443200
00000240_(6).jpg,6.6406,16,10,1024x663,678912
00000241.jpg,7.0418,16,10,1023x681,696663
00000241_(2).jpg,17.9232,16,10,1600x1066,1705600
00000241_(3).jpg,8.7349,16,10,1024x776,794624
00000241_(4).jpg,2.7497,16,10,640x427,273280
00000241_(5).jpg,3.5265,16,10,1024x576,589824
00000241_(6).jpg,4.9079,16,10,1024x768,786432
00000242.jpg,4.6083,16,10,1600x470,752000
00000242_(2).jpg,4.0279,16,10,1000x672,672000
00000242_(3).jpg,4.1339,16,10,1024x671,687104
00000242_(4).jpg,9.7212,16,10,1600x1001,1601600
00000242_(5).jpg,4.4034,16,10,1024x681,697344
00000242_(6).jpg,1.7413,16,10,426x640,272640
00000243.jpg,4.9885,16,10,1024x760,778240
00000243_(2).jpg,10.2604,16,10,1599x1066,1704534
00000243_(3).jpg,6.1459,16,10,1599x616,984984
00000243_(4).jpg,4.7883,16,10,1024x768,786432
00000243_(5).jpg,5.0149,16,10,1024x780,798720
00000243_(6).jpg,4.8988,16,10,1024x768,786432
00000244.jpg,3.7791,16,10,800x800,640000
00000244_(2).jpg,2.4683,16,10,640x640,409600
00000244_(3).jpg,2.5182,16,10,533x799,425867
00000244_(4).jpg,1.6070,16,10,640x427,273280
00000244_(5).jpg,3.7254,16,10,1024x576,589824
00000244_(6).jpg,4.9921,16,10,1024x681,697344
00000245.jpg,3.9947,16,10,800x800,640000
00000245_(2).jpg,3.8694,16,10,800x800,640000
00000245_(3).jpg,10.3999,16,10,1600x1063,1700800
00000245_(4).jpg,10.4888,16,10,1600x1066,1705600
00000245_(5).jpg,4.2581,16,10,2047x355,726685
00000245_(6).jpg,4.1416,16,10,1024x683,699392
00000246.jpg,10.5147,16,10,1600x795,1272000
00000246_(2).jpg,16.9065,16,10,1600x1071,1713600
00000246_(3).jpg,16.6117,16,10,1600x1066,1705600
00000246_(4).jpg,5.6871,16,10,1024x768,786432
00000246_(5).jpg,9.1395,16,10,1600x987,1579200
00000246_(6).jpg,4.1158,16,10,1024x683,699392
00000247.jpg,3.6336,16,10,800x800,640000
00000247_(2).jpg,9.9247,16,10,1600x1066,1705600
00000247_(3).jpg,4.1052,16,10,1024x683,699392
00000247_(4).jpg,9.9350,16,10,1600x1067,1707200
00000247_(5).jpg,3.9506,16,10,1000x669,669000
00000247_(6).jpg,3.9590,16,10,1024x668,684032
00000248.jpg,4.7213,16,10,1024x683,699392
00000248_(2).jpg,6.7123,16,10,1024x683,699392
00000248_(3).jpg,3.0550,16,10,427x640,273280
00000248_(4).jpg,12.7331,16,10,1600x1067,1707200
00000248_(5).jpg,3.4194,16,10,1024x576,589824
00000248_(6).jpg,3.9975,16,10,1024x683,699392
00000249.jpg,9.7017,16,10,1600x1066,1705600
00000249_(2).jpg,9.9306,16,10,1600x1060,1696000
00000249_(3).jpg,10.0091,16,10,1600x1068,1708800
00000249_(4).jpg,4.5775,16,10,768x1024,786432
00000249_(5).jpg,4.4887,16,10,1024x768,786432
00000250.jpg,3.3699,16,10,1024x572,585728
00000250_(2).jpg,4.3806,16,10,1024x743,760832
00000250_(3).jpg,3.6667,16,10,960x638,612480
00000250_(4).jpg,3.5127,16,10,769x799,614431
00000250_(5).jpg,3.8252,16,10,1000x669,669000
00000250_(6).jpg,3.9712,16,10,1024x683,699392
00000251.jpg,4.5043,16,10,1024x768,786432
00000251_(2).jpg,8.3095,16,10,1600x900,1440000
00000251_(3).jpg,4.3229,16,10,1023x681,696663
00000251_(4).jpg,4.4816,16,10,1023x685,700755
00000251_(5).jpg,8.0946,16,10,1024x740,757760
00000251_(6).jpg,8.1346,16,10,1024x683,699392
00000252.jpg,6.9140,16,10,1600x331,529600
00000252_(2).jpg,8.1663,16,10,1024x683,699392
00000252_(3).jpg,8.8203,16,10,1024x683,699392
00000252_(4).jpg,7.5700,16,10,1023x680,695640
00000252_(5).jpg,6.7789,16,10,1024x576,589824
00000252_(6).jpg,5.7576,16,10,1024x683,699392
00000253.jpg,10.0722,16,10,1600x1067,1707200
00000253_(2).jpg,4.6547,16,10,1024x768,786432
00000253_(3).jpg,4.1047,16,10,1024x683,699392
00000253_(4).jpg,6.3989,16,10,1024x1020,1044480
00000253_(5).jpg,12.2322,16,10,1600x1077,1723200
00000253_(6).jpg,7.9792,16,10,1024x683,699392
00000254.jpg,19.4774,16,10,1600x1066,1705600
00000254_(2).jpg,7.6578,16,10,1000x667,667000
00000254_(3).jpg,16.4109,16,10,1600x900,1440000
00000254_(4).jpg,7.1881,16,10,800x800,640000
00000254_(5).jpg,18.6378,16,10,1599x1068,1707732
00000254_(6).jpg,7.7494,16,10,1024x683,699392
00000255.jpg,15.1452,16,10,1600x886,1417600
00000255_(2).jpg,7.3450,16,10,1024x678,694272
00000255_(3).jpg,8.0518,16,10,733x1024,750592
00000255_(4).jpg,8.6395,16,10,1024x768,786432
00000255_(5).jpg,8.9753,16,10,1024x821,840704
00000255_(6).jpg,9.2974,16,10,1024x768,786432
00000256.jpg,10.0722,16,10,1599x521,833079
00000256_(2).jpg,18.3089,16,10,1600x1068,1708800
00000256_(3).jpg,5.8508,16,10,1024x518,530432
00000256_(4).jpg,4.2027,16,10,600x600,360000
00000256_(5).jpg,4.9550,16,10,533x799,425867
00000256_(6).jpg,8.7954,16,10,1023x687,702801
00000257.jpg,12.9853,16,10,1024x1024,1048576
00000257_(2).jpg,21.4480,16,10,1599x1064,1701336
00000257_(3).jpg,7.8522,16,10,1024x683,699392
00000257_(4).jpg,19.4935,16,10,1600x1066,1705600
00000257_(5).jpg,8.0183,16,10,1024x697,713728
00000257_(6).jpg,3.2223,16,10,640x427,273280
00000258.jpg,11.0553,16,10,1600x614,982400
00000258_(2).jpg,4.7347,16,10,800x520,416000
00000258_(3).jpg,8.6642,16,10,1024x742,759808
00000258_(4).jpg,4.6954,16,10,529x800,423200
00000258_(5).jpg,8.7828,16,10,1024x735,752640
00000258_(6).jpg,8.6705,16,10,1024x768,786432
00000259.jpg,19.6161,16,10,1600x1066,1705600
00000259_(2).jpg,6.4613,16,10,1023x602,615846
00000259_(3).jpg,18.8925,16,10,1600x1058,1692800
00000259_(4).jpg,7.7787,16,10,1024x680,696320
00000259_(5).jpg,7.5549,16,10,680x1024,696320
00000259_(6).jpg,7.7673,16,10,1024x683,699392
00000260.jpg,4.8637,16,10,800x533,426400
00000260_(2).jpg,3.4353,16,10,453x640,289920
00000260_(3).jpg,19.0758,16,10,1600x1067,1707200
00000260_(4).jpg,8.9774,16,10,1024x768,786432
00000260_(5).jpg,19.1972,16,10,1599x1052,1682148
00000260_(6).jpg,9.0391,16,10,1024x768,786432
00000261.jpg,15.4655,16,10,1600x1066,1705600
00000261_(2).jpg,4.7056,16,10,1023x743,760089
00000261_(3).jpg,4.3738,16,10,1024x683,699392
00000261_(4).jpg,13.1762,16,10,1599x1071,1712529
00000261_(5).jpg,12.8310,16,10,1600x1093,1748800
00000261_(6).jpg,3.4433,16,10,800x640,512000
00000262.jpg,11.3811,16,10,1600x1067,1707200
00000262_(2).jpg,5.2173,16,10,1024x768,786432
00000262_(3).jpg,10.7130,16,10,1600x1066,1705600
00000262_(4).jpg,8.4325,16,10,1024x768,786432
00000262_(5).jpg,9.0393,16,10,1024x768,786432
00000262_(6).jpg,7.6150,16,10,1024x635,650240
00000263.jpg,15.8109,16,10,1600x1066,1705600
00000263_(2).jpg,11.2586,16,10,1600x1069,1710400
00000263_(3).jpg,10.1749,16,10,1600x1066,1705600
00000263_(4).jpg,4.6142,16,10,1024x697,713728
00000263_(5).jpg,2.8449,16,10,533x799,425867
00000263_(6).jpg,1.7310,16,10,640x427,273280
00000264.jpg,10.1301,16,10,1600x966,1545600
00000264_(2).jpg,10.3713,16,10,1600x1067,1707200
00000264_(3).jpg,4.3129,16,10,1024x683,699392
00000264_(4).jpg,4.9620,16,10,1600x492,787200
00000264_(5).jpg,13.2100,16,10,1599x1066,1704534
00000264_(6).jpg,3.2435,16,10,512x640,327680
00000265.jpg,5.6693,16,10,1024x509,521216
00000265_(2).jpg,4.6020,16,10,800x533,426400
00000265_(3).jpg,13.9930,16,10,1600x1000,1600000
00000265_(4).jpg,1.7214,16,10,428x640,273920
00000265_(5).jpg,10.0651,16,10,1600x1068,1708800
00000265_(6).jpg,4.1865,16,10,1024x683,699392
00000266.jpg,3.9382,16,10,800x800,640000
00000266_(2).jpg,2.5316,16,10,533x800,426400
00000266_(3).jpg,1.1253,16,10,480x360,172800
00000266_(4).jpg,9.0503,16,10,1600x661,1057600
00000266_(5).jpg,20.9044,16,10,1600x1060,1696000
00000266_(6).jpg,8.5945,16,10,1024x683,699392
00000267.jpg,20.1503,16,10,1600x1067,1707200
00000267_(2).jpg,8.3767,16,10,1024x683,699392
00000267_(3).jpg,19.4132,16,10,1600x1066,1705600
00000267_(4).jpg,8.6274,16,10,1024x747,764928
00000267_(5).jpg,19.5697,16,10,1600x1060,1696000
00000267_(6).jpg,7.9004,16,10,1023x679,694617
00000268.jpg,19.3488,16,10,1600x1066,1705600
00000268_(2).jpg,3.6463,16,10,640x497,318080
00000268_(3).jpg,12.4583,16,10,1600x1066,1705600
00000268_(4).jpg,2.7382,16,10,560x800,448000
00000268_(5).jpg,12.0637,16,10,1599x1068,1707732
00000268_(6).jpg,6.3982,16,10,1024x683,699392
00000269.jpg,6.0838,16,10,800x800,640000
00000269_(2).jpg,18.3607,16,10,1600x1067,1707200
00000269_(3).jpg,5.4384,16,10,1023x685,700755
00000269_(4).jpg,4.1219,16,10,1024x683,699392
00000269_(5).jpg,5.0332,16,10,1024x768,786432
00000269_(6).jpg,6.7562,16,10,1024x768,786432
00000270.jpg,20.1937,16,10,1600x1066,1705600
00000270_(2).jpg,5.0721,16,10,800x800,640000
00000270_(3).jpg,5.1907,16,10,1024x768,786432
00000270_(4).jpg,3.0000,16,10,533x799,425867
00000270_(5).jpg,11.4191,16,10,1599x1066,1704534
00000270_(6).jpg,4.7930,16,10,1024x768,786432
00000271.jpg,6.4171,16,10,1599x590,943410
00000271_(2).jpg,14.0297,16,10,1600x1060,1696000
00000271_(3).jpg,8.9348,16,10,1600x928,1484800
00000271_(4).jpg,3.7349,16,10,800x800,640000
00000271_(5).jpg,13.4105,16,10,1600x1063,1700800
00000271_(6).jpg,8.1762,16,10,1024x768,786432
00000272.jpg,4.7955,16,10,533x799,425867
00000272_(2).jpg,10.0693,16,10,1024x814,833536
00000272_(3).jpg,4.8411,16,10,800x532,425600
00000272_(4).jpg,15.9005,16,10,1600x1068,1708800
00000272_(5).jpg,4.2926,16,10,1023x682,697686
00000272_(6).jpg,5.7018,16,10,1024x768,786432
00000273.jpg,10.7238,16,10,1600x1066,1705600
00000273_(2).jpg,2.7037,16,10,1023x430,439890
00000273_(3).jpg,8.7760,16,10,1600x900,1440000
00000273_(4).jpg,2.9169,16,10,600x800,480000
00000273_(5).jpg,4.3286,16,10,1024x684,700416
00000273_(6).jpg,5.1291,16,10,1024x768,786432
00000274.jpg,4.8218,16,10,1024x768,786432
00000274_(2).jpg,10.1375,16,10,1600x1067,1707200
00000274_(3).jpg,8370.8733,16,10,681x1023,696663
00000274_(4).jpg,7.0723,16,10,1024x768,786432
00000274_(5).jpg,5.8904,16,10,769x1024,787456
00000274_(6).jpg,2.3596,16,10,480x640,307200
00000275.jpg,11.5030,16,10,1600x1067,1707200
00000275_(2).jpg,10.5060,16,10,1600x1039,1662400
00000275_(3).jpg,4.5037,16,10,1024x683,699392
00000275_(4).jpg,5.6110,16,10,1024x797,816128
00000275_(5).jpg,4.8365,16,10,1024x768,786432
00000275_(6).jpg,5.2877,16,10,1024x679,695296
00000276.jpg,12.7762,16,10,1599x1064,1701336
00000276_(2).jpg,2.1247,16,10,457x689,314873
00000276_(3).jpg,3.8043,16,10,710x800,568000
00000276_(4).jpg,4.8953,16,10,1024x702,718848
00000276_(5).jpg,3.1391,16,10,534x800,427200
00000276_(6).jpg,5.2734,16,10,1024x768,786432
00000277.jpg,4.0043,16,10,800x800,640000
00000277_(2).jpg,9.9094,16,10,1600x1066,1705600
00000277_(3).jpg,5.0405,16,10,1024x774,792576
00000277_(4).jpg,12.8229,16,10,1600x1067,1707200
00000277_(5).jpg,12.7344,16,10,1599x967,1546233
00000277_(6).jpg,4.3080,16,10,1024x683,699392
00000278.jpg,4.3296,16,10,800x800,640000
00000278_(2).jpg,11.9544,16,10,1599x1041,1664559
00000278_(3).jpg,2.1624,16,10,640x427,273280
00000278_(4).jpg,10.8628,16,10,1600x1064,1702400
00000278_(5).jpg,4.5427,16,10,1024x576,589824
00000278_(6).jpg,6.1295,16,10,1024x768,786432
00000279.jpg,3.7874,16,10,800x800,640000
00000279_(2).jpg,11.9798,16,10,1600x675,1080000
00000279_(3).jpg,5.9971,16,10,1024x768,786432
00000279_(4).jpg,5.3407,16,10,1024x768,786432
00000279_(5).jpg,4.0940,16,10,1000x669,669000
00000279_(6).jpg,4.3986,16,10,1024x683,699392
00000280.jpg,4.1128,16,10,1024x576,589824
00000280_(2).jpg,10.2072,16,10,1600x1067,1707200
00000280_(3).jpg,9.0632,16,10,1600x900,1440000
00000280_(4).jpg,1.8587,16,10,640x480,307200
00000280_(5).jpg,4.1323,16,10,1000x663,663000
00000280_(6).jpg,4.8478,16,10,1024x768,786432
00000281.jpg,9.0093,16,10,1600x906,1449600
00000281_(2).jpg,8.8997,16,10,1600x899,1438400
00000281_(3).jpg,10.4168,16,10,1600x1067,1707200
00000281_(4).jpg,10.6466,16,10,1600x1065,1704000
00000281_(5).jpg,4.3345,16,10,1023x685,700755
00000281_(6).jpg,9.5416,16,10,1600x900,1440000
00000282.jpg,4.6859,16,10,1024x768,786432
00000282_(2).jpg,3.3734,16,10,1024x545,558080
00000282_(3).jpg,4.6364,16,10,1024x768,786432
00000282_(4).jpg,9.9667,16,10,1600x1066,1705600
00000282_(5).jpg,4.0677,16,10,1024x676,692224
00000282_(6).jpg,4.2593,16,10,1024x680,696320
00000283.jpg,3.4722,16,10,1600x363,580800
00000283_(2).jpg,5.0989,16,10,1024x854,874496
00000283_(3).jpg,4.2487,16,10,1024x715,732160
00000283_(4).jpg,10.1783,16,10,1600x1067,1707200
00000283_(5).jpg,2.9258,16,10,600x800,480000
00000283_(6).jpg,4.6768,16,10,1024x768,786432
00000284.jpg,2.5144,16,10,535x800,428000
00000284_(2).jpg,9.8598,16,10,1599x900,1439100
00000284_(3).jpg,2.5166,16,10,1024x421,431104
00000284_(4).jpg,4.8124,16,10,1024x768,786432
00000284_(5).jpg,7.1278,16,10,1600x717,1147200
00000284_(6).jpg,8.9646,16,10,1600x900,1440000
00000285.jpg,4.6516,16,10,1024x726,743424
00000285_(2).jpg,10.6688,16,10,1600x1066,1705600
00000285_(3).jpg,3.5728,16,10,1023x576,589248
00000285_(4).jpg,4.8802,16,10,1024x768,786432
00000285_(5).jpg,1.6639,16,10,640x425,272000
00000285_(6).jpg,1.6602,16,10,640x427,273280
00000286.jpg,15.5053,16,10,1600x1066,1705600
00000286_(2).jpg,4.2164,16,10,1024x683,699392
00000286_(3).jpg,3.4968,16,10,1024x605,619520
00000286_(4).jpg,4.1046,16,10,1024x683,699392
00000286_(5).jpg,4.0224,16,10,683x1024,699392
00000286_(6).jpg,4.6191,16,10,1024x768,786432
00000287.jpg,9.8141,16,10,1600x1066,1705600
00000287_(2).jpg,10.0210,16,10,1600x1067,1707200
00000287_(3).jpg,3.6979,16,10,791x800,632800
00000287_(4).jpg,1.6387,16,10,639x454,290106
00000287_(5).jpg,1.5641,16,10,640x426,272640
00000287_(6).jpg,4.6002,16,10,1024x768,786432
00000288.jpg,3.6906,16,10,800x800,640000
00000288_(2).jpg,41671.0614,16,10,1024x704,720896
00000288_(3).jpg,12.0318,16,10,1600x791,1265600
00000288_(4).jpg,2.8140,16,10,850x648,550800
00000288_(5).jpg,9.9761,16,10,1600x1067,1707200
00000288_(6).jpg,1.6318,16,10,640x427,273280
00000289.jpg,3.6787,16,10,800x800,640000
00000289_(2).jpg,9.8329,16,10,1600x1067,1707200
00000289_(3).jpg,5.5388,16,10,1023x944,965712
00000289_(4).jpg,9.7971,16,10,1600x1066,1705600
00000289_(5).jpg,4.2313,16,10,1024x700,716800
00000289_(6).jpg,10898.6562,16,10,640x429,274560
00000290.jpg,6.7277,16,10,800x800,640000
00000290_(2).jpg,14.7746,16,10,1600x1066,1705600
00000290_(3).jpg,11.6688,16,10,1600x1064,1702400
00000290_(4).jpg,10.7715,16,10,1600x1064,1702400
00000290_(5).jpg,8.4563,16,10,1600x844,1350400
00000290_(6).jpg,5.1096,16,10,1024x768,786432
00000291.jpg,11.5051,16,10,1600x1067,1707200
00000291_(2).jpg,10.9120,16,10,1600x1067,1707200
00000291_(3).jpg,11.3067,16,10,1600x1066,1705600
00000291_(4).jpg,2.5020,16,10,533x799,425867
00000291_(5).jpg,1.5860,16,10,427x640,273280
00000291_(6).jpg,4.2432,16,10,1023x679,694617
00000292.jpg,4.7209,16,10,1024x766,784384
00000292_(2).jpg,10.4472,16,10,1599x1066,1704534
00000292_(3).jpg,5.0184,16,10,1024x768,786432
00000292_(4).jpg,6.2178,16,10,1600x630,1008000
00000292_(5).jpg,4.7659,16,10,1024x768,786432
00000292_(6).jpg,4.1165,16,10,1024x683,699392
00000293.jpg,7.3871,16,10,1600x778,1244800
00000293_(2).jpg,4.7212,16,10,1024x768,786432
00000293_(3).jpg,3.5351,16,10,1024x576,589824
00000293_(4).jpg,10.2587,16,10,1600x1067,1707200
00000293_(5).jpg,1.8223,16,10,640x482,308480
00000293_(6).jpg,1.7888,16,10,480x640,307200
00000294.jpg,7.5841,16,10,1599x774,1237626
00000294_(2).jpg,10.5515,16,10,1600x1067,1707200
00000294_(3).jpg,4.2081,16,10,1024x683,699392
00000294_(4).jpg,8.6094,16,10,1600x899,1438400
00000294_(5).jpg,4.7649,16,10,1024x768,786432
00000294_(6).jpg,4.8848,16,10,1024x768,786432
00000295.jpg,10.7001,16,10,1600x1067,1707200
00000295_(2).jpg,3.8736,16,10,800x800,640000
00000295_(3).jpg,4.4612,16,10,1024x683,699392
00000295_(4).jpg,7.3169,16,10,1599x769,1229631
00000295_(5).jpg,4.2999,16,10,683x1024,699392
00000295_(6).jpg,4.8302,16,10,1023x685,700755
00000296.jpg,1.9723,16,10,640x480,307200
00000296_(2).jpg,4.1559,16,10,1024x665,680960
00000296_(3).jpg,4.2437,16,10,1023x601,614823
00000296_(4).jpg,11.2371,16,10,1600x1066,1705600
00000296_(5).jpg,10.1132,16,10,1600x1078,1724800
00000296_(6).jpg,3.6229,16,10,1023x585,598455
00000297.jpg,10.4083,16,10,1600x1066,1705600
00000297_(2).jpg,11.1954,16,10,1600x1088,1740800
00000297_(3).jpg,8.6688,16,10,1600x899,1438400
00000297_(4).jpg,10.5127,16,10,1600x1066,1705600
00000297_(5).jpg,4.7694,16,10,768x1024,786432
00000297_(6).jpg,5.0387,16,10,1024x768,786432
00000298.jpg,8.9374,16,10,1600x900,1440000
00000298_(2).jpg,5.4269,16,10,1024x876,897024
00000298_(3).jpg,10.8441,16,10,1600x1063,1700800
00000298_(4).jpg,5.0096,16,10,1023x758,775434
00000298_(5).jpg,9.7646,16,10,2048x768,1572864
00000298_(6).jpg,4.9308,16,10,1024x768,786432
00000299.jpg,3.8474,16,10,800x800,640000
00000299_(2).jpg,3.3078,16,10,1024x520,532480
00000299_(3).jpg,10.3241,16,10,1600x1061,1697600
00000299_(4).jpg,7.9684,16,10,1600x847,1355200
00000299_(5).jpg,4.0557,16,10,1024x683,699392
00000299_(6).jpg,4.0826,16,10,1024x683,699392
00000300.jpg,4.5534,16,10,1024x768,786432
00000300_(2).jpg,2.7495,16,10,600x800,480000
00000300_(3).jpg,10.1749,16,10,1600x1038,1660800
00000300_(4).jpg,8.3443,16,10,1600x900,1440000
00000300_(5).jpg,4.0268,16,10,1024x683,699392
00000300_(6).jpg,4.1284,16,10,1024x689,705536
00000301.jpg,9.8900,16,10,1600x1066,1705600
00000301_(2).jpg,4.9399,16,10,1024x835,855040
00000301_(3).jpg,1.6498,16,10,639x426,272214
00000301_(4).jpg,3.7445,16,10,1024x631,646144
00000301_(5).jpg,4.7516,16,10,1024x768,786432
00000301_(6).jpg,1.6455,16,10,640x430,275200
00000302.jpg,5.8733,16,10,1024x1024,1048576
00000302_(2).jpg,9.5661,16,10,1600x1060,1696000
00000302_(3).jpg,3.7295,16,10,1024x634,649216
00000302_(4).jpg,3.3693,16,10,900x600,540000
00000302_(5).jpg,2.5381,16,10,535x800,428000
00000302_(6).jpg,4.8592,16,10,1024x768,786432
00000303.jpg,5.1872,16,10,1024x764,782336
00000303_(2).jpg,3.6285,16,10,1023x605,618915
00000303_(3).jpg,6.1201,16,10,1024x979,1002496
00000303_(4).jpg,1.3580,16,10,399x600,239400
00000303_(5).jpg,4.2923,16,10,1024x683,699392
00000303_(6).jpg,4.1579,16,10,1024x683,699392
00000304.jpg,10.5210,16,10,1600x1070,1712000
00000304_(2).jpg,4.0889,16,10,1024x683,699392
00000304_(3).jpg,10.5167,16,10,1600x1068,1708800
00000304_(4).jpg,4.6140,16,10,1023x681,696663
00000304_(5).jpg,8.8510,16,10,1599x900,1439100
00000304_(6).jpg,2.2351,16,10,600x600,360000
00000305.jpg,8.9658,16,10,1600x900,1440000
00000305_(2).jpg,3.6987,16,10,759x800,607200
00000305_(3).jpg,9.8218,16,10,1600x1065,1704000
00000305_(4).jpg,9.8237,16,10,1600x1067,1707200
00000305_(5).jpg,8.5850,16,10,1600x900,1440000
00000305_(6).jpg,4.1255,16,10,1024x683,699392
00000306.jpg,3.7024,16,10,800x800,640000
00000306_(2).jpg,9.8137,16,10,1600x1066,1705600
00000306_(3).jpg,4.6399,16,10,1024x768,786432
00000306_(4).jpg,4.2112,16,10,1023x703,719169
00000306_(5).jpg,4.1024,16,10,1024x683,699392
00000306_(6).jpg,4.2136,16,10,1024x683,699392
00000307.jpg,9.9066,16,10,1600x1066,1705600
00000307_(2).jpg,3.8122,16,10,800x800,640000
00000307_(3).jpg,4.6231,16,10,1024x768,786432
00000307_(4).jpg,1.9286,16,10,640x469,300160
00000307_(5).jpg,4.0660,16,10,1024x683,699392
00000307_(6).jpg,4.1292,16,10,1024x685,701440
00000308.jpg,4.8995,16,10,1599x521,833079
00000308_(2).jpg,9.6304,16,10,1600x1031,1649600
00000308_(3).jpg,3.2618,16,10,1024x544,557056
00000308_(4).jpg,3.0581,16,10,1024x515,527360
00000308_(5).jpg,2.4617,16,10,530x800,424000
00000308_(6).jpg,4.8843,16,10,1024x768,786432
00000309.jpg,2.4716,16,10,533x799,425867
00000309_(2).jpg,3.7509,16,10,1024x627,642048
00000309_(3).jpg,2.9364,16,10,1024x490,501760
00000309_(4).jpg,3.8966,16,10,800x800,640000
00000309_(5).jpg,2.8079,16,10,536x800,428800
00000309_(6).jpg,8.4663,16,10,1600x800,1280000
00000310.jpg,3.5417,16,10,1024x588,602112
00000310_(2).jpg,10.4692,16,10,1600x1066,1705600
00000310_(3).jpg,2.7964,16,10,578x800,462400
00000310_(4).jpg,4.6447,16,10,1024x768,786432
00000310_(5).jpg,4.6585,16,10,1024x768,786432
00000310_(6).jpg,4.5989,16,10,1024x768,786432
00000311.jpg,10.0842,16,10,1600x1067,1707200
00000311_(2).jpg,3.1988,16,10,896x592,530432
00000311_(3).jpg,4.1780,16,10,1024x683,699392
00000311_(4).jpg,2.8831,16,10,800x600,480000
00000311_(5).jpg,10.8287,16,10,1600x1067,1707200
00000311_(6).jpg,4.9240,16,10,1024x768,786432
00000312.jpg,8.7974,16,10,1600x951,1521600
00000312_(2).jpg,2.4639,16,10,533x799,425867
00000312_(3).jpg,4.2501,16,10,1024x683,699392
00000312_(4).jpg,8.8935,16,10,1599x923,1475877
00000312_(5).jpg,4.0381,16,10,1000x669,669000
00000312_(6).jpg,4.2520,16,10,1024x688,704512
00000313.jpg,4.0347,16,10,1024x683,699392
00000313_(2).jpg,3.6538,16,10,1000x640,640000
00000313_(3).jpg,4.6359,16,10,1023x753,770319
00000313_(4).jpg,8.3063,16,10,1600x865,1384000
00000313_(5).jpg,9.8452,16,10,1600x1059,1694400
00000313_(6).jpg,4.7435,16,10,1024x768,786432
00000314.jpg,9.9874,16,10,1600x1066,1705600
00000314_(2).jpg,10.3568,16,10,1600x1067,1707200
00000314_(3).jpg,8.2709,16,10,1600x851,1361600
00000314_(4).jpg,1.8251,16,10,640x480,307200
00000314_(5).jpg,1.6886,16,10,640x425,272000
00000314_(6).jpg,1.6743,16,10,434x640,277760
00000315.jpg,10.3880,16,10,1600x1066,1705600
00000315_(2).jpg,10.3767,16,10,1600x1066,1705600
00000315_(3).jpg,8.8112,16,10,1599x900,1439100
00000315_(4).jpg,4.6056,16,10,1024x768,786432
00000315_(5).jpg,4.1932,16,10,1024x686,702464
00000315_(6).jpg,4.1735,16,10,1024x683,699392
00000316.jpg,3.8753,16,10,800x800,640000
00000316_(2).jpg,3.3421,16,10,861x660,568260
00000316_(3).jpg,3.0398,16,10,1024x515,527360
00000316_(4).jpg,10.1090,16,10,1600x1067,1707200
00000316_(5).jpg,4.7086,16,10,1024x768,786432
00000316_(6).jpg,4.5623,16,10,1024x700,716800
00000317.jpg,3.9325,16,10,800x800,640000
00000317_(2).jpg,2.5093,16,10,800x533,426400
00000317_(3).jpg,8.8846,16,10,1600x900,1440000
00000317_(4).jpg,10.1780,16,10,1600x1067,1707200
00000317_(5).jpg,2.1971,16,10,1024x354,362496
00000317_(6).jpg,4.1285,16,10,1024x683,699392
00000318.jpg,4.1919,16,10,1024x683,699392
00000318_(2).jpg,3.9761,16,10,1024x661,676864
00000318_(3).jpg,4.1898,16,10,1024x683,699392
00000318_(4).jpg,4.7892,16,10,1024x768,786432
00000318_(5).jpg,9.0913,16,10,1600x889,1422400
00000318_(6).jpg,4.4592,16,10,1024x680,696320
00000319.jpg,3.7428,16,10,800x800,640000
00000319_(2).jpg,3.2381,16,10,900x609,548100
00000319_(3).jpg,9.7531,16,10,1600x1066,1705600
00000319_(4).jpg,2.9602,16,10,606x799,484194
00000319_(5).jpg,3.0956,16,10,800x640,512000
00000319_(6).jpg,4.2105,16,10,1023x682,697686
00000320.jpg,9.1538,16,10,1600x938,1500800
00000320_(2).jpg,8.2407,16,10,1600x854,1366400
00000320_(3).jpg,7.1408,16,10,1599x730,1167270
00000320_(4).jpg,4.9694,16,10,1024x768,786432
00000320_(5).jpg,10.0447,16,10,1600x1067,1707200
00000320_(6).jpg,9.2580,16,10,1600x978,1564800
00000321.jpg,4.6540,16,10,1024x768,786432
00000321_(2).jpg,4.9859,16,10,1024x768,786432
00000321_(3).jpg,9.9798,16,10,1599x1067,1706133
00000321_(4).jpg,10.2782,16,10,1600x1066,1705600
00000321_(5).jpg,8.9683,16,10,1600x900,1440000
00000321_(6).jpg,1.7177,16,10,448x640,286720
